title,city_ascii,state_name,ideology,year,city,state_id,lat,lon
Aryan Nations Knights of the KKK,Jacksonville,Florida,Ku Klux Klan,2003,Jacksonville,FL,30.3322,-81.6749
Aryan Nations Knights of the KKK,Lucedale,Mississippi,Ku Klux Klan,2003,Lucedale,MS,30.9312,-88.5959
Aryan Nations Knights of the KKK,Mount Clemens,Michigan,Ku Klux Klan,2003,Mount Clemens,MI,42.5976,-82.882
Aryan Nations Knights of the KKK,Munford,Alabama,Ku Klux Klan,2003,Munford,AL,33.5287,-85.953
Aryan Nations Knights of the KKK,Statesboro,Georgia,Ku Klux Klan,2003,Statesboro,GA,32.4376,-81.775
Aryan Nations Knights of the KKK,Waterbury,Connecticut,Ku Klux Klan,2003,Waterbury,CT,41.5583,-73.0361
Aryan Raiders,Oceanport,New Jersey,Neo-Nazi,2003,Oceanport,NJ,40.316,-74.0205
Aryan Reformation Knights,Indianapolis,Indiana,Ku Klux Klan,2003,Indianapolis,IN,39.7771,-86.1458
Aryan Renaissance Society,Island Heights,New Jersey,Neo-Nazi,2003,Island Heights,NJ,39.9423,-74.1454
Aryan Renaissance Society,Moscow Mills,Missouri,Neo-Nazi,2003,Moscow Mills,MO,38.9398,-90.9253
"Barnes Review/Foundation for Economic Liberty, Inc.",Washington,District of Columbia,Holocaust Denial,2003,Washington,DC,38.9047,-77.0163
Bayou Knights of the KKK,Fulton,Mississippi,Ku Klux Klan,2003,Fulton,MS,34.2616,-88.4021
Bayou Knights of the KKK,Homer,Louisiana,Ku Klux Klan,2003,Homer,LA,32.793,-93.0582
Bayou Knights of the KKK,Mansfield,Louisiana,Ku Klux Klan,2003,Mansfield,LA,32.0355,-93.7004
Bergen County Hooligans,Garfield,New Jersey,Racist Skinhead,2003,Garfield,NJ,40.8791,-74.1085
Bergen County Hooligans,Wallington,New Jersey,Racist Skinhead,2003,Wallington,NJ,40.8535,-74.1069
Blood and Honour,Kennesaw,Georgia,Racist Skinhead,2003,Kennesaw,GA,34.0262,-84.6177
Blood and Honour,Laguna Niguel,California,Racist Skinhead,2003,Laguna Niguel,CA,33.5275,-117.705
Blood and Honour,Liberty,Missouri,Racist Skinhead,2003,Liberty,MO,39.2394,-94.4191
Blood and Honour,Richardson,Texas,Racist Skinhead,2003,Richardson,TX,32.9717,-96.7092
Blood and Honour,Salem,Ohio,Racist Skinhead,2003,Salem,OH,40.9049,-80.8491
Blood and Honour,San Antonio,Texas,Racist Skinhead,2003,San Antonio,TX,29.4722,-98.5247
Blood and Honour,Traverse City,Michigan,Racist Skinhead,2003,Traverse City,MI,44.7547,-85.6035
Blood and Honour,Wheatland,Pennsylvania,Racist Skinhead,2003,Wheatland,PA,41.1971,-80.4957
Brotherhood of Klans Knights of the KKK,Hurley,Wisconsin,Ku Klux Klan,2003,Hurley,WI,46.4468,-90.1993
Brotherhood of Klans Knights of the KKK,Omaha,Nebraska,Ku Klux Klan,2003,Omaha,NE,41.2628,-96.0495
Brotherhood of Klans Knights of the KKK,Prospect Heights,Illinois,Ku Klux Klan,2003,Prospect Heights,IL,42.1039,-87.9267
Brotherhood of Klans Knights of the KKK,Westfield,Wisconsin,Ku Klux Klan,2003,Westfield,WI,43.8851,-89.4926
By Yahweh's Design,Stevensville,Michigan,Christian Identity,2003,Stevensville,MI,42.0139,-86.5243
National Coalition for Immigration Reform (formerly California Coalition for Immigration Reform),Huntington Beach,California,Anti-Immigrant,2003,Huntington Beach,CA,33.696,-118.0025
Carolina White Knights of the KKK,Charleston,South Carolina,Ku Klux Klan,2003,Charleston,SC,32.8137,-79.9643
Carolina White Knights of the KKK,Lexington,South Carolina,Ku Klux Klan,2003,Lexington,SC,33.9866,-81.222
Charles Darwin Research Institute,Port Huron,Michigan,White Nationalist,2003,Port Huron,MI,42.9822,-82.4387
Christ's Gospel Fellowship,Spokane,Washington,Christian Identity,2003,Spokane,WA,47.6671,-117.433
Christian Defense League,Arabi,Louisiana,Neo-Nazi,2003,Arabi,LA,29.9561,-89.9986
Christian Research,Eureka Springs,Arkansas,Christian Identity,2003,Eureka Springs,AR,36.4105,-93.745
Church of Israel,Schell City,Missouri,Christian Identity,2003,Schell City,MO,38.0192,-94.1167
Church of Jesus Christ Christian/Aryan Nations,Bergman,Arkansas,Christian Identity,2003,Bergman,AR,36.3128,-93.0115
Church of the Sons of YHVH,Calhoun,Louisiana,Christian Identity,2003,Calhoun,LA,32.5153,-92.3539
Church of True Israel,Noxon,Montana,Christian Identity,2003,Noxon,MT,47.985,-115.7707
Cleveland Knights of the KKK,Lawndale,North Carolina,Ku Klux Klan,2003,Lawndale,NC,35.4142,-81.563
Confederate Crusaders,Homer,Louisiana,Ku Klux Klan,2003,Homer,LA,32.793,-93.0582
Confederate Hammerskins,Jacksonville,Florida,Racist Skinhead,2003,Jacksonville,FL,30.3322,-81.6749
Confederate Hammerskins,Marietta,Georgia,Racist Skinhead,2003,Marietta,GA,33.9532,-84.5421
Confederate Knights of the KKK,Henderson,North Carolina,Ku Klux Klan,2003,Henderson,NC,36.3259,-78.4155
Connecticut White Wolves,Stratford,Connecticut,Racist Skinhead,2003,Stratford,CT,41.207,-73.1305
"Conservative Citizens Foundation, Inc.",Bridgeton,Missouri,White Nationalist,2003,Bridgeton,MO,38.7672,-90.4276
Council of Conservative Citizens,Atlanta,Georgia,White Nationalist,2003,Atlanta,GA,33.7626,-84.4228
Council of Conservative Citizens,Bakersfield,California,White Nationalist,2003,Bakersfield,CA,35.353,-119.036
Council of Conservative Citizens,Baton Rouge,Louisiana,White Nationalist,2003,Baton Rouge,LA,30.4423,-91.1314
Council of Conservative Citizens,Birmingham,Alabama,White Nationalist,2003,Birmingham,AL,33.5276,-86.7988
Council of Conservative Citizens,Byram,Mississippi,White Nationalist,2003,Byram,MS,32.189,-90.2861
Council of Conservative Citizens,Calhoun City,Mississippi,White Nationalist,2003,Calhoun City,MS,33.8588,-89.3145
Council of Conservative Citizens,Chattanooga,Tennessee,White Nationalist,2003,Chattanooga,TN,35.0657,-85.2488
Council of Conservative Citizens,Clemmons,North Carolina,White Nationalist,2003,Clemmons,NC,36.0318,-80.3861
Council of Conservative Citizens,Cleveland,Tennessee,White Nationalist,2003,Cleveland,TN,35.1817,-84.8707
Council of Conservative Citizens,Cleveland,Ohio,White Nationalist,2003,Cleveland,OH,41.4767,-81.6805
Council of Conservative Citizens,Falls Church,Virginia,White Nationalist,2003,Falls Church,VA,38.8847,-77.1751
Council of Conservative Citizens,Grove City,Ohio,White Nationalist,2003,Grove City,OH,39.866,-83.0692
Council of Conservative Citizens,Holly Springs,Mississippi,White Nationalist,2003,Holly Springs,MS,34.7768,-89.4466
Council of Conservative Citizens,Huntsville,Alabama,White Nationalist,2003,Huntsville,AL,34.6989,-86.6414
Council of Conservative Citizens,Jackson,Mississippi,White Nationalist,2003,Jackson,MS,32.3163,-90.2124
Council of Conservative Citizens,Jacksonville,Florida,White Nationalist,2003,Jacksonville,FL,30.3322,-81.6749
Council of Conservative Citizens,Jasper,Alabama,White Nationalist,2003,Jasper,AL,33.8514,-87.2719
Council of Conservative Citizens,Little Rock,Arkansas,White Nationalist,2003,Little Rock,AR,34.7255,-92.3581
Council of Conservative Citizens,Memphis,Tennessee,White Nationalist,2003,Memphis,TN,35.1047,-89.9773
Council of Conservative Citizens,Montgomery,Alabama,White Nationalist,2003,Montgomery,AL,32.347,-86.2663
Council of Conservative Citizens,Morganton,North Carolina,White Nationalist,2003,Morganton,NC,35.7407,-81.7002
Council of Conservative Citizens,New Orleans,Louisiana,White Nationalist,2003,New Orleans,LA,30.0687,-89.9288
Council of Conservative Citizens,New York,New York,White Nationalist,2003,New York,NY,40.6943,-73.9249
Council of Conservative Citizens,Norcross,Georgia,White Nationalist,2003,Norcross,GA,33.9378,-84.2065
Council of Conservative Citizens,Paragon,Indiana,White Nationalist,2003,Paragon,IN,39.3948,-86.5627
Council of Conservative Citizens,Raleigh,North Carolina,White Nationalist,2003,Raleigh,NC,35.8323,-78.6439
Council of Conservative Citizens,Richmond,Virginia,White Nationalist,2003,Richmond,VA,37.5295,-77.4756
Council of Conservative Citizens,Saluda,South Carolina,White Nationalist,2003,Saluda,SC,34.0009,-81.7713
Council of Conservative Citizens,Vaiden,Mississippi,White Nationalist,2003,Vaiden,MS,33.3332,-89.7533
Covenant Church of Yahweh,Pipestone,Minnesota,Christian Identity,2003,Pipestone,MN,43.9958,-96.3117
Creativity Movement,Clearwater,Florida,Neo-Nazi,2003,Clearwater,FL,27.9786,-82.7622
Creativity Movement,Newport News,Virginia,Neo-Nazi,2003,Newport News,VA,37.1051,-76.5185
Creativity Movement,Riverton,Wyoming,Neo-Nazi,2003,Riverton,WY,43.0426,-108.414
Crusade for Christ,North Little Rock,Arkansas,Christian Identity,2003,North Little Rock,AR,34.7814,-92.2378
Diehard Records,Chesapeake,Ohio,Hate Music,2003,Chesapeake,OH,38.4298,-82.4488
East Coast Hate Crew,Toms River,New Jersey,Racist Skinhead,2003,Toms River,NJ,39.9931,-74.1856
East Coast Hate Crew,Tuckerton,New Jersey,Racist Skinhead,2003,Tuckerton,NJ,39.5974,-74.3306
Eastern Hammerskins,Point Pleasant,New Jersey,Racist Skinhead,2003,Point Pleasant,NJ,40.0772,-74.0702
European American Culture Council,Sacramento,California,General Hate,2003,Sacramento,CA,38.5667,-121.4683
European-American Unity and Rights Organization,Ames,Iowa,White Nationalist,2003,Ames,IA,42.0261,-93.6279
European-American Unity and Rights Organization,Cleveland,Ohio,White Nationalist,2003,Cleveland,OH,41.4767,-81.6805
European-American Unity and Rights Organization,Coeur d'Alene,Idaho,White Nationalist,2003,Coeur d'Alene,ID,47.7039,-116.7933
European-American Unity and Rights Organization,Columbia,South Carolina,White Nationalist,2003,Columbia,SC,34.037,-80.9042
European-American Unity and Rights Organization,Columbus,Georgia,White Nationalist,2003,Columbus,GA,32.51,-84.8771
European-American Unity and Rights Organization,Franklinton,Louisiana,White Nationalist,2003,Franklinton,LA,30.8479,-90.1459
European-American Unity and Rights Organization,Hanceville,Alabama,White Nationalist,2003,Hanceville,AL,34.0634,-86.7651
European-American Unity and Rights Organization,Irving,Texas,White Nationalist,2003,Irving,TX,32.8584,-96.9702
European-American Unity and Rights Organization,Jacksonville,Florida,White Nationalist,2003,Jacksonville,FL,30.3322,-81.6749
European-American Unity and Rights Organization,Mandeville,Louisiana,White Nationalist,2003,Mandeville,LA,30.375,-90.0906
European-American Unity and Rights Organization,Pittsburgh,Pennsylvania,White Nationalist,2003,Pittsburgh,PA,40.4396,-79.9763
European-American Unity and Rights Organization,Richmond,Virginia,White Nationalist,2003,Richmond,VA,37.5295,-77.4756
European-American Unity and Rights Organization,Ripley,Mississippi,White Nationalist,2003,Ripley,MS,34.7321,-88.9444
European-American Unity and Rights Organization,Seattle,Washington,White Nationalist,2003,Seattle,WA,47.6211,-122.3244
European-American Unity and Rights Organization,Shreveport,Louisiana,White Nationalist,2003,Shreveport,LA,32.4659,-93.7959
European-American Unity and Rights Organization,Southaven,Mississippi,White Nationalist,2003,Southaven,MS,34.9514,-89.9787
European-American Unity and Rights Organization,Thibodaux,Louisiana,White Nationalist,2003,Thibodaux,LA,29.7941,-90.8163
European-American Unity and Rights Organization,Tulsa,Oklahoma,White Nationalist,2003,Tulsa,OK,36.1284,-95.9042
European-American Unity and Rights Organization,Woodruff,South Carolina,White Nationalist,2003,Woodruff,SC,34.7397,-82.0323
Excalibur Productions,Johnstown,Ohio,Christian Identity,2003,Johnstown,OH,40.15,-82.6881
Faith Baptist Church and Ministry,Summerville,South Carolina,Christian Identity,2003,Summerville,SC,33.0005,-80.1788
Fellowship of God's Covenant People,Burlington,Kentucky,Christian Identity,2003,Burlington,KY,39.0223,-84.7216
Final Stand Records,Newark,Delaware,Hate Music,2003,Newark,DE,39.6776,-75.7573
Free Knights of the KKK,Buchanan,Georgia,Ku Klux Klan,2003,Buchanan,GA,33.803,-85.1803
Free Knights of the KKK,Hiram,Georgia,Ku Klux Klan,2003,Hiram,GA,33.877,-84.771
Free Knights of the KKK,Madison,North Carolina,Ku Klux Klan,2003,Madison,NC,36.3868,-79.975
FreeMississippi,Perkinston,Mississippi,Neo-Confederate,2003,Perkinston,MS,30.7821,-89.1381
FreeSouth,Wiggins,Mississippi,Neo-Confederate,2003,Wiggins,MS,30.8557,-89.1385
German American Nationalist PAC,Pensacola,Florida,Neo-Nazi,2003,Pensacola,FL,30.4427,-87.1886
Golden State Skinheads,San Luis Obispo,California,Racist Skinhead,2003,San Luis Obispo,CA,35.2671,-120.6689
Gospel Broadcasting Association,Houston,Texas,Christian Identity,2003,Houston,TX,29.7868,-95.3905
Gospel Ministries,Boise,Idaho,Christian Identity,2003,Boise,ID,43.6006,-116.2316
Great Tennessee Knights of the KKK,Telford,Tennessee,Ku Klux Klan,2003,Telford,TN,36.2534,-82.5478
Heritage and Destiny,Ashburn,Virginia,White Nationalist,2003,Ashburn,VA,39.03,-77.4711
House of Yahweh,New Tazewell,Tennessee,Christian Identity,2003,New Tazewell,TN,36.4381,-83.6053
Hypatia Publishing,Vancouver,Washington,White Nationalist,2003,Vancouver,WA,45.6352,-122.597
Imperial Guard Ku Klux Klan,Sparta,Missouri,Ku Klux Klan,2003,Sparta,MO,37.002,-93.0846
Imperial Klans of America Knights of the KKK,Amelia,Ohio,Ku Klux Klan,2003,Amelia,OH,39.0229,-84.2185
Imperial Klans of America Knights of the KKK,Boothwyn,Pennsylvania,Ku Klux Klan,2003,Boothwyn,PA,39.8357,-75.4453
Imperial Klans of America Knights of the KKK,Center Point,Indiana,Ku Klux Klan,2003,Center Point,IN,39.4154,-87.0752
Imperial Klans of America Knights of the KKK,Churchville,Maryland,Ku Klux Klan,2003,Churchville,MD,39.5612,-76.2455
Imperial Klans of America Knights of the KKK,Cincinnati,Ohio,Ku Klux Klan,2003,Cincinnati,OH,39.1412,-84.5059
Imperial Klans of America Knights of the KKK,Colt,Arkansas,Ku Klux Klan,2003,Colt,AR,35.1329,-90.8129
Imperial Klans of America Knights of the KKK,Dawson Springs,Kentucky,Ku Klux Klan,2003,Dawson Springs,KY,37.174,-87.688
Imperial Klans of America Knights of the KKK,Downsville,Louisiana,Ku Klux Klan,2003,Downsville,LA,32.6264,-92.4129
Imperial Klans of America Knights of the KKK,El Dorado,Arkansas,Ku Klux Klan,2003,El Dorado,AR,33.2184,-92.664
Imperial Klans of America Knights of the KKK,Gainesville,Florida,Ku Klux Klan,2003,Gainesville,FL,29.6808,-82.3455
Imperial Klans of America Knights of the KKK,Gregory,Michigan,Ku Klux Klan,2003,Gregory,MI,42.4584,-84.0844
Imperial Klans of America Knights of the KKK,Harrisonburg,Virginia,Ku Klux Klan,2003,Harrisonburg,VA,38.4362,-78.8735
Imperial Klans of America Knights of the KKK,Hometown,West Virginia,Ku Klux Klan,2003,Hometown,WV,38.5288,-81.8552
Imperial Klans of America Knights of the KKK,Joiner,Arkansas,Ku Klux Klan,2003,Joiner,AR,35.5056,-90.15
Imperial Klans of America Knights of the KKK,Lakin,Kansas,Ku Klux Klan,2003,Lakin,KS,37.9398,-101.2587
Imperial Klans of America Knights of the KKK,Lawton,Oklahoma,Ku Klux Klan,2003,Lawton,OK,34.6171,-98.4204
Imperial Klans of America Knights of the KKK,Litchfield,Illinois,Ku Klux Klan,2003,Litchfield,IL,39.1963,-89.6288
Imperial Klans of America Knights of the KKK,Louisville,Kentucky,Ku Klux Klan,2003,Louisville,KY,38.1662,-85.6488
Imperial Klans of America Knights of the KKK,Magnolia,Arkansas,Ku Klux Klan,2003,Magnolia,AR,33.2774,-93.2261
Imperial Klans of America Knights of the KKK,Mesa,Arizona,Ku Klux Klan,2003,Mesa,AZ,33.4017,-111.7181
Imperial Klans of America Knights of the KKK,Newport Beach,California,Ku Klux Klan,2003,Newport Beach,CA,33.6151,-117.8669
Imperial Klans of America Knights of the KKK,Orangevale,California,Ku Klux Klan,2003,Orangevale,CA,38.688,-121.2208
Imperial Klans of America Knights of the KKK,Powderly,Kentucky,Ku Klux Klan,2003,Powderly,KY,37.2375,-87.1588
Imperial Klans of America Knights of the KKK,Sterling,Ohio,Ku Klux Klan,2003,Sterling,OH,40.9663,-81.844
Imperial Klans of America Knights of the KKK,Virginia Beach,Virginia,Ku Klux Klan,2003,Virginia Beach,VA,36.7335,-76.0435
Imperial Klans of America Knights of the KKK,Walkertown,North Carolina,Ku Klux Klan,2003,Walkertown,NC,36.1574,-80.1645
Imperial Klans of America Knights of the KKK,Washington,District of Columbia,Ku Klux Klan,2003,Washington,DC,38.9047,-77.0163
Institute for Historical Review,Newport Beach,California,Holocaust Denial,2003,Newport Beach,CA,33.6151,-117.8669
International Keystone Knights of the KKK,Cleveland,Ohio,Ku Klux Klan,2003,Cleveland,OH,41.4767,-81.6805
International Keystone Knights of the KKK,Colt,Arkansas,Ku Klux Klan,2003,Colt,AR,35.1329,-90.8129
International Keystone Knights of the KKK,Johnstown,Pennsylvania,Ku Klux Klan,2003,Johnstown,PA,40.3258,-78.9194
International National Socialist Party,Cheyenne,Wyoming,Neo-Nazi,2003,Cheyenne,WY,41.1406,-104.7926
Invisible Empire Knights of the Ku Klux Klan,Conroe,Texas,Ku Klux Klan,2003,Conroe,TX,30.322,-95.4807
Invisible Empire of the International Knights,Enoree,South Carolina,Ku Klux Klan,2003,Enoree,SC,34.6593,-81.9609
Invisible Empire White Knights of the Ku Klux Klan,Washington,Pennsylvania,Ku Klux Klan,2003,Washington,PA,40.174,-80.2466
Invisible Knights of the Ku Klux Klan,Fort Wayne,Indiana,Ku Klux Klan,2003,Fort Wayne,IN,41.0885,-85.1436
Jewish Defense League,Brookdale,California,General Hate,2003,Brookdale,CA,37.1058,-122.1106
Jewish Defense League,Brooklyn,New York,General Hate,2003,Brooklyn,NY,40.6501,-73.9496
Jewish Defense League,D'Iberville,Mississippi,General Hate,2003,D'Iberville,MS,30.4545,-88.8982
Jewish Defense League,Fort Lauderdale,Florida,General Hate,2003,Fort Lauderdale,FL,26.1412,-80.1464
Jewish Defense League,Kent,Ohio,General Hate,2003,Kent,OH,41.149,-81.361
Jewish Defense League,Kingman,Arizona,General Hate,2003,Kingman,AZ,35.217,-114.0105
Jewish Defense League,Los Angeles,California,General Hate,2003,Los Angeles,CA,34.1139,-118.4068
Jewish Defense League,Philadelphia,Pennsylvania,General Hate,2003,Philadelphia,PA,40.0076,-75.134
Jewish Defense League,Phoenix,Arizona,General Hate,2003,Phoenix,AZ,33.5722,-112.0891
Jewish Defense League,Reno,Nevada,General Hate,2003,Reno,NV,39.5497,-119.8483
Jewish Defense League,Revere,Massachusetts,General Hate,2003,Revere,MA,42.4191,-71.0035
Jewish Defense League,Rochester,New York,General Hate,2003,Rochester,NY,43.168,-77.6162
Jewish Defense League,Sacramento,California,General Hate,2003,Sacramento,CA,38.5667,-121.4683
Jewish Defense League,Skokie,Illinois,General Hate,2003,Skokie,IL,42.0359,-87.74
Jewish Defense League,Tampa,Florida,General Hate,2003,Tampa,FL,27.9937,-82.4454
Keystone State Skinheads,Altoona,Pennsylvania,Racist Skinhead,2003,Altoona,PA,40.5082,-78.4007
Keystone State Skinheads,Harrisburg,Pennsylvania,Racist Skinhead,2003,Harrisburg,PA,40.2752,-76.8843
Keystone State Skinheads,Lancaster,Pennsylvania,Racist Skinhead,2003,Lancaster,PA,40.0421,-76.3012
Keystone State Skinheads,Philadelphia,Pennsylvania,Racist Skinhead,2003,Philadelphia,PA,40.0076,-75.134
Keystone State Skinheads,Youngwood,Pennsylvania,Racist Skinhead,2003,Youngwood,PA,40.2443,-79.5812
Kingdom Identity Ministries,Harrison,Arkansas,Christian Identity,2003,Harrison,AR,36.2437,-93.1197
Kinsman Redeemer Ministries,Tacoma,Washington,Christian Identity,2003,Tacoma,WA,47.2431,-122.4531
Knight Riders of the KKK,Daniels,West Virginia,Ku Klux Klan,2003,Daniels,WV,37.724,-81.1267
Knights of the Ku Klux Klan,Concord,Arkansas,Ku Klux Klan,2003,Concord,AR,35.6625,-91.849
Knights of the Ku Klux Klan,Harrison,Arkansas,Ku Klux Klan,2003,Harrison,AR,36.2437,-93.1197
Knights of the Ku Klux Klan,Newport,Tennessee,Ku Klux Klan,2003,Newport,TN,35.9617,-83.1977
Knights of the Ku Klux Klan,Reno,Nevada,Ku Klux Klan,2003,Reno,NV,39.5497,-119.8483
Knights of the White Kamellia,Germantown,Ohio,Ku Klux Klan,2003,Germantown,OH,39.6324,-84.3645
Knights of Yahweh,Morristown,Tennessee,Ku Klux Klan,2003,Morristown,TN,36.2043,-83.3001
KKK LLC,Compton,Arkansas,Hate Music,2003,Compton,AR,36.0967,-93.3027
Lawrence Dennis Institute,Fairfax,Virginia,White Nationalist,2003,Fairfax,VA,38.8531,-77.2997
League of the South,Abbeville,South Carolina,Neo-Confederate,2003,Abbeville,SC,34.1787,-82.3774
League of the South,Adairsville,Georgia,Neo-Confederate,2003,Adairsville,GA,34.3703,-84.9214
League of the South,Aiken,South Carolina,Neo-Confederate,2003,Aiken,SC,33.5303,-81.727
League of the South,Anderson,South Carolina,Neo-Confederate,2003,Anderson,SC,34.5212,-82.6479
League of the South,Apopka,Florida,Neo-Confederate,2003,Apopka,FL,28.7015,-81.5308
League of the South,Asheville,North Carolina,Neo-Confederate,2003,Asheville,NC,35.5706,-82.5537
League of the South,Athens,Georgia,Neo-Confederate,2003,Athens,GA,33.9508,-83.3689
League of the South,Augusta,Georgia,Neo-Confederate,2003,Augusta,GA,33.3645,-82.0708
League of the South,Austin,Texas,Neo-Confederate,2003,Austin,TX,30.3006,-97.7517
League of the South,Bamberg,South Carolina,Neo-Confederate,2003,Bamberg,SC,33.2995,-81.0323
League of the South,Bluefield,Virginia,Neo-Confederate,2003,Bluefield,VA,37.2351,-81.2751
League of the South,Boulder,Colorado,Neo-Confederate,2003,Boulder,CO,40.0249,-105.2523
League of the South,Bremen,Georgia,Neo-Confederate,2003,Bremen,GA,33.7086,-85.1498
League of the South,Brunswick,Georgia,Neo-Confederate,2003,Brunswick,GA,31.145,-81.474
League of the South,Buffalo,New York,Neo-Confederate,2003,Buffalo,NY,42.9017,-78.8487
League of the South,Burlington,North Carolina,Neo-Confederate,2003,Burlington,NC,36.0762,-79.4687
League of the South,Canton,Georgia,Neo-Confederate,2003,Canton,GA,34.2469,-84.4902
League of the South,Cedartown,Georgia,Neo-Confederate,2003,Cedartown,GA,34.0224,-85.248
League of the South,Charlotte,North Carolina,Neo-Confederate,2003,Charlotte,NC,35.2079,-80.8303
League of the South,Clarkesville,Georgia,Neo-Confederate,2003,Clarkesville,GA,34.6103,-83.5284
League of the South,Columbia,South Carolina,Neo-Confederate,2003,Columbia,SC,34.037,-80.9042
League of the South,Durham,North Carolina,Neo-Confederate,2003,Durham,NC,35.9797,-78.9037
League of the South,Easley,South Carolina,Neo-Confederate,2003,Easley,SC,34.819,-82.5828
League of the South,Hamlet,North Carolina,Neo-Confederate,2003,Hamlet,NC,34.889,-79.7098
League of the South,Hanover,Virginia,Neo-Confederate,2003,Hanover,VA,37.7668,-77.3706
League of the South,Hot Springs,Arkansas,Neo-Confederate,2003,Hot Springs,AR,34.4902,-93.0498
League of the South,Iredell,Texas,Neo-Confederate,2003,Iredell,TX,31.9865,-97.872
League of the South,Jacksonville,Florida,Neo-Confederate,2003,Jacksonville,FL,30.3322,-81.6749
League of the South,Killen,Alabama,Neo-Confederate,2003,Killen,AL,34.8607,-87.5269
League of the South,Lavonia,Georgia,Neo-Confederate,2003,Lavonia,GA,34.4345,-83.1082
League of the South,Lebanon,Kentucky,Neo-Confederate,2003,Lebanon,KY,37.5685,-85.258
League of the South,Leesburg,Georgia,Neo-Confederate,2003,Leesburg,GA,31.7325,-84.1687
League of the South,McDonough,Georgia,Neo-Confederate,2003,McDonough,GA,33.4398,-84.1508
League of the South,Mendenhall,Mississippi,Neo-Confederate,2003,Mendenhall,MS,31.9609,-89.8694
League of the South,Milton,Florida,Neo-Confederate,2003,Milton,FL,30.6286,-87.0521
League of the South,Monroe,Louisiana,Neo-Confederate,2003,Monroe,LA,32.5184,-92.0774
League of the South,Montgomery,Alabama,Neo-Confederate,2003,Montgomery,AL,32.347,-86.2663
League of the South,Nevada,Missouri,Neo-Confederate,2003,Nevada,MO,37.8445,-94.3492
League of the South,Newberry,South Carolina,Neo-Confederate,2003,Newberry,SC,34.2822,-81.6012
League of the South,Norfolk,Virginia,Neo-Confederate,2003,Norfolk,VA,36.8945,-76.259
League of the South,Orangeburg,South Carolina,Neo-Confederate,2003,Orangeburg,SC,33.4928,-80.8671
League of the South,Panama City,Florida,Neo-Confederate,2003,Panama City,FL,30.1997,-85.6003
League of the South,Peachtree City,Georgia,Neo-Confederate,2003,Peachtree City,GA,33.3943,-84.5711
League of the South,Rome,Georgia,Neo-Confederate,2003,Rome,GA,34.2662,-85.1862
League of the South,Salisbury,North Carolina,Neo-Confederate,2003,Salisbury,NC,35.6657,-80.491
League of the South,Salley,South Carolina,Neo-Confederate,2003,Salley,SC,33.5678,-81.3037
League of the South,San Angelo,Texas,Neo-Confederate,2003,San Angelo,TX,31.4426,-100.4501
League of the South,San Jose,California,Neo-Confederate,2003,San Jose,CA,37.3018,-121.8485
League of the South,Selma,Alabama,Neo-Confederate,2003,Selma,AL,32.4166,-87.0336
League of the South,Spartanburg,South Carolina,Neo-Confederate,2003,Spartanburg,SC,34.9437,-81.9257
League of the South,Summerville,South Carolina,Neo-Confederate,2003,Summerville,SC,33.0005,-80.1788
League of the South,Sumter,South Carolina,Neo-Confederate,2003,Sumter,SC,33.9392,-80.393
League of the South,Surfside Beach,South Carolina,Neo-Confederate,2003,Surfside Beach,SC,33.6092,-78.9772
League of the South,Talbotton,Georgia,Neo-Confederate,2003,Talbotton,GA,32.6773,-84.5406
League of the South,Thomaston,Georgia,Neo-Confederate,2003,Thomaston,GA,32.8907,-84.3272
League of the South,Tunnel Hill,Georgia,Neo-Confederate,2003,Tunnel Hill,GA,34.8477,-85.0408
League of the South,Wellborn,Florida,Neo-Confederate,2003,Wellborn,FL,30.2311,-82.8196
League of the South,Westpoint,Tennessee,Neo-Confederate,2003,Westpoint,TN,35.1331,-87.5336
League of the South,Wetumpka,Alabama,Neo-Confederate,2003,Wetumpka,AL,32.5407,-86.2057
League of the South,Wilmington,North Carolina,Neo-Confederate,2003,Wilmington,NC,34.21,-77.886
League of the South,Winston-Salem,North Carolina,Neo-Confederate,2003,Winston-Salem,NC,36.1029,-80.261
Liberty Bell Publications,York,South Carolina,Neo-Nazi,2003,York,SC,34.9968,-81.2348
Lord's Work,Austin,Kentucky,Christian Identity,2003,Austin,KY,36.8253,-86.0191
Louisiana White Knights of the KKK,Walker,Louisiana,Ku Klux Klan,2003,Walker,LA,30.4848,-90.8654
Micetrap Distribution,Maple Shade,New Jersey,Hate Music,2003,Maple Shade,NJ,39.9526,-74.9924
Midland Hammerskins,Springfield,Missouri,Racist Skinhead,2003,Springfield,MO,37.1943,-93.2915
Mission to Israel,Scottsbluff,Nebraska,Christian Identity,2003,Scottsbluff,NE,41.8677,-103.6619
Mississippi White Knights of the KKK,Petal,Mississippi,Ku Klux Klan,2003,Petal,MS,31.3477,-89.2359
Mississippi White Knights of the KKK,Robinsonville,Mississippi,Ku Klux Klan,2003,Robinsonville,MS,34.8173,-90.3162
MSR Productions,Wheat Ridge,Colorado,Hate Music,2003,Wheat Ridge,CO,39.7728,-105.1031
Mystic Knights of the KKK,Dayton,Ohio,Ku Klux Klan,2003,Dayton,OH,39.7797,-84.1998
Mystic Knights of the KKK,Dayton,Ohio,Ku Klux Klan,2003,Dayton,OH,39.7797,-84.1998
Mystic Knights of the KKK,Fraser,Michigan,Ku Klux Klan,2003,Fraser,MI,42.5388,-82.9496
